event_id,event_title,event_description,event_link,category_ids,category_titles,occurrence_date,occurrence_type,longitude,latitude,year,month,day,region,country,continent
EONET_11313,Wildfire in Brazil 1022395,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11313,wildfires,Wildfires,2024-09-20 19:00:00+00:00,Point,-45.452584932576144,-8.350749978229837,2024,9,20,Maranhao,Brazil,South America
EONET_11314,Wildfire in Brazil 1022396,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11314,wildfires,Wildfires,2024-09-20 19:00:00+00:00,Point,-47.69719441993591,-11.8199638457629,2024,9,20,Tocantins,Brazil,South America
EONET_11315,Wildfire in Brazil 1022403,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11315,wildfires,Wildfires,2024-09-20 19:00:00+00:00,Point,-46.36749998108258,-11.36190868148962,2024,9,20,Tocantins,Brazil,South America
EONET_11348,Wildfire in Brazil 1022411,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11348,wildfires,Wildfires,2024-09-20 19:00:00+00:00,Point,-48.08231846512877,-13.814209425073056,2024,9,20,Goias,Brazil,South America
EONET_11349,Wildfire in Brazil 1022414,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11349,wildfires,Wildfires,2024-09-20 19:00:00+00:00,Point,-61.31390826589118,-9.114222114245678,2024,9,20,Mato Grosso,Brazil,South America
EONET_11369,Wildfire in Angola 1022426,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11369,wildfires,Wildfires,2024-09-20 19:00:00+00:00,Point,14.316786514102766,-8.29746820258511,2024,9,20,Bengo,Angola,Africa
EONET_11334,"Thompson Hill Wildfire, Comanche, Oklahoma",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11334,wildfires,Wildfires,2024-09-20 11:42:00+00:00,Point,-98.555844,34.706953,2024,9,20,Oklahoma,United States,North America
EONET_11335,"BAER BRIDGE Wildfire, Los Angeles, California",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11335,wildfires,Wildfires,2024-09-19 20:37:00+00:00,Point,-117.758,34.2305,2024,9,19,California,United States,North America
EONET_11191,Wildfire in Brazil 1022297,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11191,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,-47.76102144049734,-20.43576574451032,2024,9,19,Sao Paulo,Brazil,South America
EONET_11216,Wildfire in Australia 1022306,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11216,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,145.52307502323933,-21.01966966186753,2024,9,19,Queensland,Australia,Oceania
EONET_11246,Wildfire in Angola 1022328,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11246,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,14.1794121360248,-8.608297275733815,2024,9,19,Bengo,Angola,Africa
EONET_11247,Wildfire in Brazil 1022342,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11247,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,-52.60853917454007,-14.841698676579965,2024,9,19,Mato Grosso,Brazil,South America
EONET_11248,Wildfire in Australia 1022343,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11248,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,145.53627959982842,-21.182604793862872,2024,9,19,Queensland,Australia,Oceania
EONET_11249,"Wildfire in Namibia, Botswana 1022329",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11249,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,20.95219900736543,-18.80615286302456,2024,9,19,Zambezi,Namibia,Africa
EONET_11271,Wildfire in Brazil 1022353,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11271,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,-46.49498393612529,-11.631548872066308,2024,9,19,Tocantins,Brazil,South America
EONET_11272,Wildfire in Brazil 1022354,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11272,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,-46.069150840889094,-10.149558943525264,2024,9,19,Maranhao,Brazil,South America
EONET_11273,Wildfire in Brazil 1022355,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11273,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,-52.54991718311111,-14.785631836985484,2024,9,19,Mato Grosso,Brazil,South America
EONET_11288,Wildfire in Angola 1022364,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11288,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,14.52952630202955,-8.488611219583289,2024,9,19,Bengo,Angola,Africa
EONET_11289,Wildfire in Australia 1022377,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11289,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,147.9701169781222,-25.242780083689773,2024,9,19,Queensland,Australia,Oceania
EONET_11290,Wildfire in Bolivia 1022378,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11290,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,-66.12344452948822,-12.589842249614502,2024,9,19,El Beni,"Bolivia, Plurinational State of",South America
EONET_11291,Wildfire in Bolivia 1022379,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11291,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,-58.543589245118085,-17.99545590878962,2024,9,19,Santa Cruz,"Bolivia, Plurinational State of",South America
EONET_11292,Wildfire in Brazil 1022371,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11292,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,-58.15123561000782,-9.69792339388752,2024,9,19,Mato Grosso,Brazil,South America
EONET_11293,Wildfire in Brazil 1022372,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11293,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,-51.59930083017897,-14.85838344818076,2024,9,19,Mato Grosso,Brazil,South America
EONET_11294,Wildfire in Brazil 1022373,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11294,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,-45.70046850639848,-14.509645970013263,2024,9,19,Goias,Brazil,South America
EONET_11316,Wildfire in Angola 1022388,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11316,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,14.4490324975315,-8.672449464900584,2024,9,19,Cuanza Norte,Angola,Africa
EONET_11317,Wildfire in Angola 1022389,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11317,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,14.397475626552652,-8.026697028225932,2024,9,19,Uige,Angola,Africa
EONET_11318,Wildfire in Brazil 1022404,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11318,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,-45.43154996083852,-11.19763532679336,2024,9,19,Bahia,Brazil,South America
EONET_11319,Wildfire in Brazil 1022390,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11319,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,-62.34362395870325,-12.298841332292078,2024,9,19,Rondonia,Brazil,South America
EONET_11320,Wildfire in Brazil 1022391,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11320,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,-57.72681020442926,-16.804084509620928,2024,9,19,Santa Cruz,"Bolivia, Plurinational State of",South America
EONET_11321,Wildfire in Bolivia 1022398,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11321,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,-64.75754874199441,-16.188676180784668,2024,9,19,Cochabamba,"Bolivia, Plurinational State of",South America
EONET_11322,Wildfire in Bolivia 1022399,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11322,wildfires,Wildfires,2024-09-19 19:00:00+00:00,Point,-64.0560177800717,-13.390955659584948,2024,9,19,El Beni,"Bolivia, Plurinational State of",South America
EONET_11192,Wildfire in Botswana 1022292,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11192,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,24.856080191230298,-22.79215122078639,2024,9,18,Kweneng,Botswana,Africa
EONET_11217,Wildfire in Argentina 1022307,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11217,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,-64.51898504480805,-30.914188144915325,2024,9,18,Cordoba,Argentina,South America
EONET_11218,Wildfire in Brazil 1022308,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11218,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,-50.73141266335448,-12.284875222104189,2024,9,18,Goias,Brazil,South America
EONET_11219,Wildfire in Australia 1022309,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11219,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,144.21090802074266,-16.73602133582441,2024,9,18,Queensland,Australia,Oceania
EONET_11220,Wildfire in Brazil 1022319,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11220,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,-52.49928742147512,-14.83884085653773,2024,9,18,Mato Grosso,Brazil,South America
EONET_11221,Wildfire in Brazil 1022320,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11221,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,-51.06444710719816,-19.000226638745,2024,9,18,Goias,Brazil,South America
EONET_11222,Wildfire in Brazil 1022321,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11222,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,-51.195204577930504,-11.147086322865038,2024,9,18,Tocantins,Brazil,South America
EONET_11223,Wildfire in Bolivia 1022315,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11223,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,-65.49357589288715,-14.008313061440877,2024,9,18,El Beni,"Bolivia, Plurinational State of",South America
EONET_11250,Wildfire in Angola 1022330,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11250,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,14.791829861106834,-8.724881879449411,2024,9,18,Cuanza Norte,Angola,Africa
EONET_11251,Wildfire in Angola 1022331,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11251,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,14.769177122763834,-9.274035420356494,2024,9,18,Cuanza Norte,Angola,Africa
EONET_11252,Wildfire in Bolivia 1022344,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11252,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,-62.94932777610324,-15.420772765461315,2024,9,18,Santa Cruz,"Bolivia, Plurinational State of",South America
EONET_11253,Wildfire in Brazil 1022345,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11253,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,-50.950121606390915,-13.969761856817687,2024,9,18,Goias,Brazil,South America
EONET_11274,Wildfire in Argentina 1022360,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11274,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,-65.39846082870802,-31.34462821647901,2024,9,18,Cordoba,Argentina,South America
EONET_11275,Wildfire in Brazil 1022356,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11275,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,-44.89337917629853,-8.248318750461506,2024,9,18,Piaui,Brazil,South America
EONET_11295,Wildfire in Brazil 1022374,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11295,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,-57.795475968558534,-15.694775329235956,2024,9,18,Mato Grosso,Brazil,South America
EONET_11296,Wildfire in Russian Federation 1022380,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11296,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,115.41589464725712,53.53378490397416,2024,9,18,Transbaikal Territory,Russian Federation,Asia
EONET_11297,Wildfire in Brazil 1022381,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11297,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,-52.11222355474288,-10.863104946404995,2024,9,18,Goias,Brazil,South America
EONET_11298,Wildfire in Brazil 1022382,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11298,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,-47.21464625625675,-11.897224260101025,2024,9,18,Tocantins,Brazil,South America
EONET_11299,Wildfire in Bolivia 1022383,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11299,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,-66.68922416760391,-12.491606026185602,2024,9,18,El Beni,"Bolivia, Plurinational State of",South America
EONET_11300,Wildfire in Brazil 1022384,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11300,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,-45.66795875229739,-10.884006045893257,2024,9,18,Bahia,Brazil,South America
EONET_11301,Wildfire in Australia 1022385,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11301,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,147.8225084908558,-25.662482377655373,2024,9,18,Queensland,Australia,Oceania
EONET_11302,"Wildfire in Namibia, Botswana 1022365",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11302,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,20.96798784498907,-18.82491665472792,2024,9,18,Zambezi,Namibia,Africa
EONET_11323,Wildfire in Angola 1022392,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11323,wildfires,Wildfires,2024-09-18 19:00:00+00:00,Point,14.59240497009141,-9.185394394811995,2024,9,18,Cuanza Norte,Angola,Africa
EONET_11185,"Livingston Draw Wildfire, Johnson, Wyoming",12.5 miles NE of Powder River Rest Area on Interstate 90,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11185,wildfires,Wildfires,2024-09-17 22:00:00+00:00,Point,-106.078367,44.386117,2024,9,17,Wyoming,United States,North America
EONET_11161,Wildfire in Botswana 1022259,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11161,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,24.055364641160516,-23.55641455019966,2024,9,17,,Botswana,Africa
EONET_11162,Wildfire in Botswana 1022273,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11162,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,25.06764439744342,-22.63332512803287,2024,9,17,Kweneng,Botswana,Africa
EONET_11193,Wildfire in Australia 1022298,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11193,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,116.2338952872765,-32.149062355309816,2024,9,17,Western Australia,Australia,Oceania
EONET_11194,Wildfire in Botswana 1022279,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11194,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,24.922602622180666,-22.64419119002867,2024,9,17,Kweneng,Botswana,Africa
EONET_11195,Wildfire in Brazil 1022293,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11195,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,-49.757873903895735,-11.685062889868371,2024,9,17,Tocantins,Brazil,South America
EONET_11196,Wildfire in Botswana 1022294,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11196,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,24.891425593586895,-22.64236104469925,2024,9,17,Kweneng,Botswana,Africa
EONET_11197,Wildfire in South Africa 1022295,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11197,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,27.885187573680852,-24.01356346024039,2024,9,17,Limpopo,South Africa,Africa
EONET_11198,Wildfire in Argentina 1022288,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11198,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,-65.58727344469324,-32.59421010875215,2024,9,17,San Luis,Argentina,South America
EONET_11199,Wildfire in Argentina 1022289,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11199,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,-65.49756110447301,-35.28708728828235,2024,9,17,San Luis,Argentina,South America
EONET_11200,Wildfire in Botswana 1022280,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11200,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,24.991983921193967,-22.56930671837376,2024,9,17,Central,Botswana,Africa
EONET_11201,Wildfire in Botswana 1022281,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11201,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,24.659026490869504,-23.33941495372778,2024,9,17,Kweneng,Botswana,Africa
EONET_11202,Wildfire in Botswana 1022282,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11202,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,25.162893004711837,-22.75941766918656,2024,9,17,Kweneng,Botswana,Africa
EONET_11224,Wildfire in Brazil 1022322,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11224,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,-53.72598574496296,-10.429462671895358,2024,9,17,Mato Grosso,Brazil,South America
EONET_11225,Wildfire in Brazil 1022310,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11225,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,-45.80809096371543,-7.778083312470129,2024,9,17,Maranhao,Brazil,South America
EONET_11226,Wildfire in Australia 1022311,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11226,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,138.98851268830575,-19.03069441225461,2024,9,17,Queensland,Australia,Oceania
EONET_11227,Wildfire in Botswana 1022300,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11227,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,22.405842803011332,-22.79228029224584,2024,9,17,Kgalagadi,Botswana,Africa
EONET_11228,Wildfire in Australia 1022302,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11228,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,145.74851124310223,-21.18250949713236,2024,9,17,Queensland,Australia,Oceania
EONET_11229,Wildfire in Bolivia 1022316,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11229,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,-62.26338006264642,-14.842536161539387,2024,9,17,Santa Cruz,"Bolivia, Plurinational State of",South America
EONET_11230,Wildfire in Bolivia 1022317,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11230,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,-58.9179015186281,-17.963452227574,2024,9,17,Santa Cruz,"Bolivia, Plurinational State of",South America
EONET_11254,Wildfire in Brazil 1022346,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11254,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,-44.17497021719578,-7.032616805290703,2024,9,17,Piaui,Brazil,South America
EONET_11255,Wildfire in Bolivia 1022347,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11255,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,-59.5056415749629,-17.969768558816416,2024,9,17,Santa Cruz,"Bolivia, Plurinational State of",South America
EONET_11256,Wildfire in Bolivia 1022339,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11256,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,-59.17044540836001,-17.947679532802656,2024,9,17,Santa Cruz,"Bolivia, Plurinational State of",South America
EONET_11257,Wildfire in Brazil 1022340,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11257,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,-56.440023045274195,-17.190912303017054,2024,9,17,Mato Grosso,Brazil,South America
EONET_11258,Wildfire in Angola 1022332,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11258,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,18.025553588512427,-14.537766293400525,2024,9,17,Cuando Cubango,Angola,Africa
EONET_11276,Wildfire in Brazil 1022357,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11276,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,-50.58459963078558,-12.275699694264356,2024,9,17,Goias,Brazil,South America
EONET_11277,Wildfire in Australia 1022349,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11277,wildfires,Wildfires,2024-09-17 19:00:00+00:00,Point,145.15152708893424,-16.517999729172633,2024,9,17,Queensland,Australia,Oceania
EONET_11107,Wildfire in Portugal 1022225,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11107,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,-7.89007809194233,40.8671388514953,2024,9,16,Viseu,Portugal,Europe
EONET_11108,Wildfire in Portugal 1022226,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11108,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,-8.022630999544795,41.18858553443058,2024,9,16,Porto,Portugal,Europe
EONET_11138,Wildfire in Brazil 1022247,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11138,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,-51.285968449228456,-8.836767515965944,2024,9,16,Para,Brazil,South America
EONET_11139,Wildfire in Botswana 1022231,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11139,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,25.011589071217173,-22.84532137834619,2024,9,16,Kweneng,Botswana,Africa
EONET_11163,Wildfire in Portugal 1022260,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11163,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,-7.692829109407524,41.43229672344128,2024,9,16,Vila Real,Portugal,Europe
EONET_11164,Wildfire in Botswana 1022261,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11164,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,22.227895078987803,-23.16192241670556,2024,9,16,Kgalagadi,Botswana,Africa
EONET_11165,Wildfire in Brazil 1022276,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11165,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,-54.034225516005435,-11.361852021005252,2024,9,16,Mato Grosso,Brazil,South America
EONET_11166,Wildfire in Australia 1022277,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11166,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,127.87849506461816,-18.94221717427535,2024,9,16,Western Australia,Australia,Oceania
EONET_11203,Wildfire in Botswana 1022283,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11203,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,22.017648153681854,-23.44636198393823,2024,9,16,Kgalagadi,Botswana,Africa
EONET_11204,Wildfire in Australia 1022290,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11204,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,127.83979528566206,-18.95565975027781,2024,9,16,Western Australia,Australia,Oceania
EONET_11205,Wildfire in Botswana 1022296,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11205,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,24.012462081852625,-23.67168097875405,2024,9,16,,Botswana,Africa
EONET_11231,Wildfire in Bolivia 1022318,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11231,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,-59.71452079194743,-17.06692440635255,2024,9,16,Santa Cruz,"Bolivia, Plurinational State of",South America
EONET_11232,Wildfire in Bolivia 1022312,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11232,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,-63.62635284647109,-13.420387325357092,2024,9,16,El Beni,"Bolivia, Plurinational State of",South America
EONET_11233,Wildfire in Brazil 1022314,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11233,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,-46.50782580724758,-7.280758025348542,2024,9,16,Maranhao,Brazil,South America
EONET_11234,Wildfire in Bolivia 1022323,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11234,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,-57.79475916886013,-18.13092410727591,2024,9,16,Santa Cruz,"Bolivia, Plurinational State of",South America
EONET_11235,Wildfire in Brazil 1022324,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11235,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,-52.313780418656854,-8.344171046219925,2024,9,16,Para,Brazil,South America
EONET_11236,Wildfire in Bolivia 1022313,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11236,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,-59.78842737852136,-16.980411726236298,2024,9,16,Santa Cruz,"Bolivia, Plurinational State of",South America
EONET_11259,Wildfire in Brazil 1022333,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11259,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,-55.0719470625095,-8.69454919763661,2024,9,16,Mato Grosso,Brazil,South America
EONET_11260,Wildfire in Angola 1022334,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11260,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,18.00584810090343,-15.558793245231744,2024,9,16,Cuando Cubango,Angola,Africa
EONET_11261,Wildfire in Angola 1022335,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11261,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,17.394104715237944,-13.84567336399707,2024,9,16,Cuando Cubango,Angola,Africa
EONET_11262,Wildfire in Australia 1022341,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11262,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,127.88596935900252,-18.856830344309746,2024,9,16,Western Australia,Australia,Oceania
EONET_11263,Wildfire in Australia 1022348,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11263,wildfires,Wildfires,2024-09-16 19:00:00+00:00,Point,136.7197154844389,-16.992582905607073,2024,9,16,Northern Territory,Australia,Oceania
EONET_11187,"Prairie Canyon Wildfire, Grand, Utah",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11187,wildfires,Wildfires,2024-09-16 17:11:00+00:00,Point,-109.064667,39.233833,2024,9,16,Colorado,United States,North America
EONET_11102,"Homestead Wildfire, Sheridan, Montana",Near the community of Homestead,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11102,wildfires,Wildfires,2024-09-16 10:07:00+00:00,Point,-104.567,48.4803,2024,9,16,Montana,United States,North America
EONET_11140,Wildfire in Portugal 1022232,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11140,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,-7.669054251134336,40.64492818573336,2024,9,15,Viseu,Portugal,Europe
EONET_11141,Wildfire in Portugal 1022233,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11141,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,-7.926105550902504,40.4507847456896,2024,9,15,Viseu,Portugal,Europe
EONET_11142,Wildfire in Namibia 1022234,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11142,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,20.199198308376953,-19.179845716748748,2024,9,15,Kavango East,Namibia,Africa
EONET_11143,Wildfire in Brazil 1022248,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11143,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,-51.08183033803323,-11.034467840429857,2024,9,15,Tocantins,Brazil,South America
